STATE,YEAR,MONTH,TYPE,DAMAGE
VERMONT,2008,January,Extreme Heat/Cold,5.00K
VERMONT,2008,February,Extreme Heat/Cold,5.00K
VERMONT,2008,February,Extreme Heat/Cold,5.00K
VERMONT,2008,February,Extreme Heat/Cold,5.00K
NEW YORK,2008,February,Extreme Heat/Cold,5.00K
NEW YORK,2008,February,Extreme Heat/Cold,5.00K
VERMONT,2008,February,Extreme Heat/Cold,5.00K
VERMONT,2008,February,Extreme Heat/Cold,5.00K
VERMONT,2008,February,Extreme Heat/Cold,5.00K
VERMONT,2008,February,Extreme Heat/Cold,5.00K
VERMONT,2008,February,Extreme Heat/Cold,5.00K
VERMONT,2008,February,Extreme Heat/Cold,5.00K
VERMONT,2008,February,Extreme Heat/Cold,5.00K
VERMONT,2008,February,Extreme Heat/Cold,5.00K
VIRGINIA,2008,February,Extreme Heat/Cold,5.00K
VERMONT,2008,February,Extreme Heat/Cold,5.00K
VERMONT,2008,February,Extreme Heat/Cold,5.00K
NEW YORK,2008,January,Extreme Heat/Cold,5.00K
NEW YORK,2008,January,Extreme Heat/Cold,5.00K
NEW YORK,2008,January,Extreme Heat/Cold,5.00K
VERMONT,2008,February,Extreme Heat/Cold,5.00K
VERMONT,2008,February,Extreme Heat/Cold,5.00K
VERMONT,2008,March,Extreme Heat/Cold,5.00K
VERMONT,2008,March,Extreme Heat/Cold,5.00K
VERMONT,2008,March,Extreme Heat/Cold,5.00K
VERMONT,2008,March,Extreme Heat/Cold,5.00K
VERMONT,2008,March,Extreme Heat/Cold,5.00K
VERMONT,2008,March,Extreme Heat/Cold,5.00K
VERMONT,2008,March,Extreme Heat/Cold,5.00K
VERMONT,2008,March,Extreme Heat/Cold,5.00K
VERMONT,2008,March,Extreme Heat/Cold,5.00K
VERMONT,2008,March,Extreme Heat/Cold,5.00K
VERMONT,2008,March,Extreme Heat/Cold,5.00K
VERMONT,2008,February,Extreme Heat/Cold,5.00K
VERMONT,2008,March,Extreme Heat/Cold,5.00K
VERMONT,2008,March,Extreme Heat/Cold,5.00K
VERMONT,2008,February,Extreme Heat/Cold,5.00K
VERMONT,2008,February,Extreme Heat/Cold,5.00K
VERMONT,2008,March,Extreme Heat/Cold,5.00K
VERMONT,2008,March,Extreme Heat/Cold,5.00K
VERMONT,2008,March,Extreme Heat/Cold,5.00K
VERMONT,2008,March,Extreme Heat/Cold,5.00K
VERMONT,2008,March,Extreme Heat/Cold,5.00K
VERMONT,2008,March,Extreme Heat/Cold,5.00K
VERMONT,2008,March,Extreme Heat/Cold,5.00K
VERMONT,2008,March,Extreme Heat/Cold,5.00K
NEW YORK,2008,March,Extreme Heat/Cold,5.00K
NEW YORK,2008,March,Extreme Heat/Cold,5.00K
VERMONT,2008,October,Extreme Heat/Cold,5.00K
INDIANA,2008,December,Extreme Heat/Cold,45.00K
NEW YORK,2008,March,Extreme Heat/Cold,4.00K
WASHINGTON,2008,December,Extreme Heat/Cold,350.00K
KANSAS,2008,December,Extreme Heat/Cold,35.00K
KANSAS,2008,December,Extreme Heat/Cold,30.00K
KANSAS,2008,December,Extreme Heat/Cold,30.00K
MINNESOTA,2008,March,Extreme Heat/Cold,30.00K
NEW YORK,2008,March,Extreme Heat/Cold,3.00K
NEW YORK,2008,March,Extreme Heat/Cold,3.00K
VERMONT,2008,March,Extreme Heat/Cold,3.00K
VERMONT,2008,March,Extreme Heat/Cold,3.00K
VERMONT,2008,March,Extreme Heat/Cold,3.00K
VERMONT,2008,March,Extreme Heat/Cold,3.00K
VERMONT,2008,March,Extreme Heat/Cold,3.00K
NEW YORK,2008,March,Extreme Heat/Cold,3.00K
NEW YORK,2008,March,Extreme Heat/Cold,3.00K
KENTUCKY,2008,December,Extreme Heat/Cold,25.00K
KENTUCKY,2008,December,Extreme Heat/Cold,25.00K
KENTUCKY,2008,December,Extreme Heat/Cold,25.00K
KENTUCKY,2008,December,Extreme Heat/Cold,25.00K
NEW YORK,2008,December,Extreme Heat/Cold,25.00K
KANSAS,2008,December,Extreme Heat/Cold,25.00K
KANSAS,2008,December,Extreme Heat/Cold,25.00K
KANSAS,2008,December,Extreme Heat/Cold,25.00K
LOUISIANA,2008,December,Extreme Heat/Cold,25.00K
VERMONT,2008,January,Extreme Heat/Cold,25.00K
TEXAS,2008,March,Extreme Heat/Cold,25.00K
MISSISSIPPI,2008,January,Extreme Heat/Cold,200.00K
MISSISSIPPI,2008,January,Extreme Heat/Cold,200.00K
MISSISSIPPI,2008,January,Extreme Heat/Cold,200.00K
OKLAHOMA,2008,February,Extreme Heat/Cold,200.00K
VERMONT,2008,January,Extreme Heat/Cold,20.00K
NEVADA,2008,December,Extreme Heat/Cold,20.00K
KANSAS,2008,December,Extreme Heat/Cold,20.00K
MINNESOTA,2008,February,Extreme Heat/Cold,20.00K
TEXAS,2008,January,Extreme Heat/Cold,20.00K
VERMONT,2008,February,Extreme Heat/Cold,20.00K
NEW YORK,2008,March,Extreme Heat/Cold,2.00K
NEW YORK,2008,March,Extreme Heat/Cold,2.00K
WASHINGTON,2008,June,Extreme Heat/Cold,2.00K
TEXAS,2008,February,Extreme Heat/Cold,15.20K
NEW YORK,2008,December,Extreme Heat/Cold,15.00K
KANSAS,2008,December,Extreme Heat/Cold,15.00K
KANSAS,2008,December,Extreme Heat/Cold,15.00K
KANSAS,2008,December,Extreme Heat/Cold,15.00K
OKLAHOMA,2008,January,Extreme Heat/Cold,15.00K
VERMONT,2008,February,Extreme Heat/Cold,15.00K
OKLAHOMA,2008,January,Extreme Heat/Cold,15.00K
OKLAHOMA,2008,January,Extreme Heat/Cold,15.00K
OKLAHOMA,2008,January,Extreme Heat/Cold,15.00K
OKLAHOMA,2008,February,Extreme Heat/Cold,15.00K
OKLAHOMA,2008,February,Extreme Heat/Cold,15.00K
COLORADO,2008,December,Extreme Heat/Cold,15.00K
COLORADO,2008,November,Extreme Heat/Cold,15.00K
VERMONT,2008,February,Extreme Heat/Cold,15.00K
TEXAS,2008,March,Extreme Heat/Cold,15.00K
KANSAS,2008,December,Extreme Heat/Cold,100.00K
KENTUCKY,2008,December,Extreme Heat/Cold,100.00K
KANSAS,2008,December,Extreme Heat/Cold,100.00K
TEXAS,2008,January,Extreme Heat/Cold,100.00K
PENNSYLVANIA,2008,February,Extreme Heat/Cold,100.00K
VERMONT,2008,January,Extreme Heat/Cold,10.00K
VERMONT,2008,January,Extreme Heat/Cold,10.00K
VERMONT,2008,January,Extreme Heat/Cold,10.00K
VERMONT,2008,January,Extreme Heat/Cold,10.00K
VERMONT,2008,January,Extreme Heat/Cold,10.00K
VERMONT,2008,January,Extreme Heat/Cold,10.00K
KANSAS,2008,December,Extreme Heat/Cold,10.00K
KANSAS,2008,December,Extreme Heat/Cold,10.00K
TEXAS,2008,December,Extreme Heat/Cold,10.00K
KANSAS,2008,December,Extreme Heat/Cold,10.00K
NEW YORK,2008,February,Extreme Heat/Cold,10.00K
NEW YORK,2008,February,Extreme Heat/Cold,10.00K
OKLAHOMA,2008,January,Extreme Heat/Cold,10.00K
VERMONT,2008,February,Extreme Heat/Cold,10.00K
TEXAS,2008,January,Extreme Heat/Cold,10.00K
VERMONT,2008,February,Extreme Heat/Cold,10.00K
VERMONT,2008,February,Extreme Heat/Cold,10.00K
VERMONT,2008,February,Extreme Heat/Cold,10.00K
TEXAS,2008,January,Extreme Heat/Cold,10.00K
VERMONT,2008,February,Extreme Heat/Cold,10.00K
VERMONT,2008,February,Extreme Heat/Cold,10.00K
VERMONT,2008,February,Extreme Heat/Cold,10.00K
VERMONT,2008,February,Extreme Heat/Cold,10.00K
OKLAHOMA,2008,February,Extreme Heat/Cold,10.00K
OKLAHOMA,2008,February,Extreme Heat/Cold,10.00K
OKLAHOMA,2008,February,Extreme Heat/Cold,10.00K
OKLAHOMA,2008,February,Extreme Heat/Cold,10.00K
OKLAHOMA,2008,February,Extreme Heat/Cold,10.00K
VERMONT,2008,February,Extreme Heat/Cold,10.00K
VERMONT,2008,February,Extreme Heat/Cold,10.00K
VERMONT,2008,February,Extreme Heat/Cold,10.00K
ARKANSAS,2008,March,Extreme Heat/Cold,10.00K
LOUISIANA,2008,March,Extreme Heat/Cold,10.00K
CALIFORNIA,2008,October,Extreme Heat/Cold,10.00K
KANSAS,2008,December,Extreme Heat/Cold,1.95M
TEXAS,2008,January,Extreme Heat/Cold,1.50M
WISCONSIN,2009,February,Extreme Heat/Cold,8.00K
KANSAS,2009,January,Extreme Heat/Cold,75.00K
KANSAS,2009,January,Extreme Heat/Cold,75.00K
TEXAS,2009,December,Extreme Heat/Cold,75.00K
TEXAS,2009,December,Extreme Heat/Cold,75.00K
KANSAS,2009,December,Extreme Heat/Cold,70.00K
NEW YORK,2009,December,Extreme Heat/Cold,7.00K
TEXAS,2009,January,Extreme Heat/Cold,7.00K
TEXAS,2009,January,Extreme Heat/Cold,7.00K
NEBRASKA,2009,October,Extreme Heat/Cold,6.00K
TEXAS,2009,December,Extreme Heat/Cold,50.00K
TEXAS,2009,December,Extreme Heat/Cold,50.00K
TEXAS,2009,December,Extreme Heat/Cold,50.00K
TEXAS,2009,January,Extreme Heat/Cold,50.00K
TEXAS,2009,January,Extreme Heat/Cold,50.00K
TEXAS,2009,March,Extreme Heat/Cold,50.00K
VERMONT,2009,December,Extreme Heat/Cold,5.00K
VERMONT,2009,December,Extreme Heat/Cold,5.00K
VERMONT,2009,December,Extreme Heat/Cold,5.00K
VERMONT,2009,December,Extreme Heat/Cold,5.00K
NEW YORK,2009,January,Extreme Heat/Cold,5.00K
NEW YORK,2009,January,Extreme Heat/Cold,5.00K
NEW YORK,2009,January,Extreme Heat/Cold,5.00K
NEW YORK,2009,January,Extreme Heat/Cold,5.00K
VERMONT,2009,December,Extreme Heat/Cold,5.00K
VERMONT,2009,December,Extreme Heat/Cold,5.00K
VERMONT,2009,December,Extreme Heat/Cold,5.00K
VERMONT,2009,December,Extreme Heat/Cold,5.00K
VERMONT,2009,December,Extreme Heat/Cold,5.00K
CONNECTICUT,2009,January,Extreme Heat/Cold,5.00K
VERMONT,2009,January,Extreme Heat/Cold,5.00K
NEW YORK,2009,December,Extreme Heat/Cold,5.00K
NEW YORK,2009,December,Extreme Heat/Cold,5.00K
NEW YORK,2009,December,Extreme Heat/Cold,5.00K
VERMONT,2009,January,Extreme Heat/Cold,5.00K
VERMONT,2009,January,Extreme Heat/Cold,5.00K
VERMONT,2009,January,Extreme Heat/Cold,5.00K
VERMONT,2009,January,Extreme Heat/Cold,5.00K
NEW YORK,2009,December,Extreme Heat/Cold,5.00K
VERMONT,2009,January,Extreme Heat/Cold,5.00K
NEW YORK,2009,December,Extreme Heat/Cold,5.00K
NEW YORK,2009,December,Extreme Heat/Cold,5.00K
NEW YORK,2009,December,Extreme Heat/Cold,5.00K
VERMONT,2009,January,Extreme Heat/Cold,5.00K
VERMONT,2009,January,Extreme Heat/Cold,5.00K
NEW YORK,2009,December,Extreme Heat/Cold,5.00K
MASSACHUSETTS,2009,January,Extreme Heat/Cold,5.00K
TEXAS,2009,January,Extreme Heat/Cold,5.00K
TEXAS,2009,January,Extreme Heat/Cold,5.00K
NEVADA,2009,October,Extreme Heat/Cold,5.00K
ARIZONA,2009,October,Extreme Heat/Cold,400.00K
KANSAS,2009,December,Extreme Heat/Cold,40.00K
KANSAS,2009,December,Extreme Heat/Cold,40.00K
TEXAS,2009,December,Extreme Heat/Cold,40.00K
IOWA,2009,January,Extreme Heat/Cold,4.00K
VERMONT,2009,November,Extreme Heat/Cold,4.00K
TEXAS,2009,December,Extreme Heat/Cold,35.00K
TEXAS,2009,January,Extreme Heat/Cold,35.00K
TEXAS,2009,January,Extreme Heat/Cold,35.00K
KANSAS,2009,December,Extreme Heat/Cold,30.00K
TEXAS,2009,December,Extreme Heat/Cold,30.00K
KANSAS,2009,January,Extreme Heat/Cold,30.00K
KANSAS,2009,December,Extreme Heat/Cold,30.00K
TEXAS,2009,January,Extreme Heat/Cold,30.00K
NEBRASKA,2009,October,Extreme Heat/Cold,30.00K
TEXAS,2009,January,Extreme Heat/Cold,3.00M
VERMONT,2009,November,Extreme Heat/Cold,3.00K
VERMONT,2009,March,Extreme Heat/Cold,3.00K
VERMONT,2009,March,Extreme Heat/Cold,3.00K
VERMONT,2009,March,Extreme Heat/Cold,3.00K
KANSAS,2009,December,Extreme Heat/Cold,250.00K
TEXAS,2009,December,Extreme Heat/Cold,250.00K
VERMONT,2009,December,Extreme Heat/Cold,25.00K
TEXAS,2009,January,Extreme Heat/Cold,25.00K
TEXAS,2009,December,Extreme Heat/Cold,200.00K
KANSAS,2009,December,Extreme Heat/Cold,20.00K
CONNECTICUT,2009,January,Extreme Heat/Cold,20.00K
UTAH,2009,January,Extreme Heat/Cold,20.00K
TEXAS,2009,December,Extreme Heat/Cold,20.00K
TEXAS,2009,December,Extreme Heat/Cold,20.00K
TEXAS,2009,December,Extreme Heat/Cold,20.00K
TEXAS,2009,December,Extreme Heat/Cold,20.00K
TEXAS,2009,December,Extreme Heat/Cold,20.00K
TEXAS,2009,December,Extreme Heat/Cold,20.00K
TEXAS,2009,January,Extreme Heat/Cold,20.00K
KENTUCKY,2009,December,Extreme Heat/Cold,2.00K
VERMONT,2009,December,Extreme Heat/Cold,2.00K
VERMONT,2009,November,Extreme Heat/Cold,2.00K
VERMONT,2009,November,Extreme Heat/Cold,2.00K
VERMONT,2009,November,Extreme Heat/Cold,2.00K
VERMONT,2009,November,Extreme Heat/Cold,2.00K
VERMONT,2009,March,Extreme Heat/Cold,2.00K
VERMONT,2009,March,Extreme Heat/Cold,2.00K
VERMONT,2009,March,Extreme Heat/Cold,2.00K
VERMONT,2009,March,Extreme Heat/Cold,2.00K
VERMONT,2009,March,Extreme Heat/Cold,2.00K
VERMONT,2009,March,Extreme Heat/Cold,2.00K
VERMONT,2009,March,Extreme Heat/Cold,2.00K
VERMONT,2009,March,Extreme Heat/Cold,2.00K
VERMONT,2009,March,Extreme Heat/Cold,2.00K
VERMONT,2009,March,Extreme Heat/Cold,2.00K
KANSAS,2009,October,Extreme Heat/Cold,170.00K
KANSAS,2009,December,Extreme Heat/Cold,155.00K
TEXAS,2009,January,Extreme Heat/Cold,150.00K
VERMONT,2009,December,Extreme Heat/Cold,15.00K
VERMONT,2009,December,Extreme Heat/Cold,15.00K
VERMONT,2009,December,Extreme Heat/Cold,15.00K
KANSAS,2009,December,Extreme Heat/Cold,15.00K
KANSAS,2009,December,Extreme Heat/Cold,15.00K
KENTUCKY,2009,December,Extreme Heat/Cold,15.00K
TEXAS,2009,December,Extreme Heat/Cold,120.00K
KANSAS,2009,December,Extreme Heat/Cold,100.00K
TEXAS,2009,December,Extreme Heat/Cold,100.00K
TEXAS,2009,December,Extreme Heat/Cold,100.00K
TEXAS,2009,January,Extreme Heat/Cold,100.00K
ARIZONA,2009,November,Extreme Heat/Cold,100.00K
VERMONT,2009,December,Extreme Heat/Cold,10.00K
VERMONT,2009,December,Extreme Heat/Cold,10.00K
VERMONT,2009,December,Extreme Heat/Cold,10.00K
KANSAS,2009,December,Extreme Heat/Cold,10.00K
VERMONT,2009,January,Extreme Heat/Cold,10.00K
NEW YORK,2009,December,Extreme Heat/Cold,10.00K
CONNECTICUT,2009,January,Extreme Heat/Cold,10.00K
TEXAS,2009,December,Extreme Heat/Cold,10.00K
TENNESSEE,2009,December,Extreme Heat/Cold,10.00K
TEXAS,2009,December,Extreme Heat/Cold,10.00K
TEXAS,2009,December,Extreme Heat/Cold,10.00K
TEXAS,2009,December,Extreme Heat/Cold,10.00K
TEXAS,2009,December,Extreme Heat/Cold,10.00K
TEXAS,2009,January,Extreme Heat/Cold,10.00K
TEXAS,2009,January,Extreme Heat/Cold,10.00K
KANSAS,2009,March,Extreme Heat/Cold,10.00K
KANSAS,2009,March,Extreme Heat/Cold,10.00K
OKLAHOMA,2009,March,Extreme Heat/Cold,10.00K
TEXAS,2009,December,Extreme Heat/Cold,1.00M
KENTUCKY,2009,December,Extreme Heat/Cold,1.00K
KENTUCKY,2009,December,Extreme Heat/Cold,1.00K
VERMONT,2009,December,Extreme Heat/Cold,1.00K
VERMONT,2009,December,Extreme Heat/Cold,1.00K
VERMONT,2009,December,Extreme Heat/Cold,1.00K
VERMONT,2009,December,Extreme Heat/Cold,1.00K
VERMONT,2009,December,Extreme Heat/Cold,1.00K
VERMONT,2009,December,Extreme Heat/Cold,1.00K
VERMONT,2009,December,Extreme Heat/Cold,1.00K
VERMONT,2009,December,Extreme Heat/Cold,1.00K
VERMONT,2009,March,Extreme Heat/Cold,1.00K
VERMONT,2009,March,Extreme Heat/Cold,1.00K
VERMONT,2009,March,Extreme Heat/Cold,1.00K
VERMONT,2009,March,Extreme Heat/Cold,1.00K
TEXAS,2010,March,Extreme Heat/Cold,80.00K
NEVADA,2010,January,Extreme Heat/Cold,75.00K
TEXAS,2010,February,Extreme Heat/Cold,75.00K
TEXAS,2010,January,Extreme Heat/Cold,700.00K
WISCONSIN,2010,December,Extreme Heat/Cold,7.50K
TEXAS,2010,February,Extreme Heat/Cold,7.00K
KANSAS,2010,February,Extreme Heat/Cold,7.00K
KANSAS,2010,March,Extreme Heat/Cold,7.00K
TEXAS,2010,January,Extreme Heat/Cold,600.00K
KENTUCKY,2010,December,Extreme Heat/Cold,50.00K
NEVADA,2010,January,Extreme Heat/Cold,50.00K
KENTUCKY,2010,December,Extreme Heat/Cold,50.00K
KENTUCKY,2010,December,Extreme Heat/Cold,50.00K
TEXAS,2010,January,Extreme Heat/Cold,50.00K
TEXAS,2010,January,Extreme Heat/Cold,50.00K
TEXAS,2010,January,Extreme Heat/Cold,50.00K
NORTH DAKOTA,2010,April,Extreme Heat/Cold,50.00K
SOUTH DAKOTA,2010,December,Extreme Heat/Cold,50.00K
TENNESSEE,2010,January,Extreme Heat/Cold,50.00K
TEXAS,2010,February,Extreme Heat/Cold,50.00K
TEXAS,2010,February,Extreme Heat/Cold,50.00K
NEW YORK,2010,January,Extreme Heat/Cold,5.00K
VERMONT,2010,January,Extreme Heat/Cold,5.00K
NEW YORK,2010,January,Extreme Heat/Cold,5.00K
NEW YORK,2010,January,Extreme Heat/Cold,5.00K
VERMONT,2010,January,Extreme Heat/Cold,5.00K
NEW YORK,2010,January,Extreme Heat/Cold,5.00K
VERMONT,2010,January,Extreme Heat/Cold,5.00K
KENTUCKY,2010,February,Extreme Heat/Cold,5.00K
VERMONT,2010,December,Extreme Heat/Cold,5.00K
VERMONT,2010,October,Extreme Heat/Cold,5.00K
VERMONT,2010,October,Extreme Heat/Cold,5.00K
VERMONT,2010,October,Extreme Heat/Cold,5.00K
VERMONT,2010,October,Extreme Heat/Cold,5.00K
MINNESOTA,2010,November,Extreme Heat/Cold,5.00K
VERMONT,2010,October,Extreme Heat/Cold,5.00K
VERMONT,2010,October,Extreme Heat/Cold,5.00K
VERMONT,2010,December,Extreme Heat/Cold,5.00K
VERMONT,2010,December,Extreme Heat/Cold,5.00K
WISCONSIN,2010,November,Extreme Heat/Cold,5.00K
SOUTH DAKOTA,2010,December,Extreme Heat/Cold,5.00K
WISCONSIN,2010,December,Extreme Heat/Cold,5.00K
WISCONSIN,2010,December,Extreme Heat/Cold,5.00K
KENTUCKY,2010,December,Extreme Heat/Cold,5.00K
NEW YORK,2010,December,Extreme Heat/Cold,5.00K
NEW YORK,2010,December,Extreme Heat/Cold,5.00K
VERMONT,2010,December,Extreme Heat/Cold,5.00K
VERMONT,2010,December,Extreme Heat/Cold,5.00K
NEW YORK,2010,December,Extreme Heat/Cold,5.00K
NEW YORK,2010,December,Extreme Heat/Cold,5.00K
NEW YORK,2010,December,Extreme Heat/Cold,5.00K
VERMONT,2010,December,Extreme Heat/Cold,5.00K
VERMONT,2010,December,Extreme Heat/Cold,5.00K
ARKANSAS,2010,January,Extreme Heat/Cold,5.00K
ARKANSAS,2010,January,Extreme Heat/Cold,5.00K
ARKANSAS,2010,January,Extreme Heat/Cold,5.00K
WISCONSIN,2010,December,Extreme Heat/Cold,5.00K
KANSAS,2010,February,Extreme Heat/Cold,5.00K
VERMONT,2010,April,Extreme Heat/Cold,5.00K
KANSAS,2010,March,Extreme Heat/Cold,5.00K
VERMONT,2010,April,Extreme Heat/Cold,5.00K
VERMONT,2010,April,Extreme Heat/Cold,5.00K
NEW YORK,2010,April,Extreme Heat/Cold,5.00K
NEW YORK,2010,April,Extreme Heat/Cold,5.00K
NEW YORK,2010,October,Extreme Heat/Cold,5.00K
NEW YORK,2010,October,Extreme Heat/Cold,5.00K
WISCONSIN,2010,December,Extreme Heat/Cold,40.00K
TEXAS,2010,January,Extreme Heat/Cold,40.00K
TENNESSEE,2010,January,Extreme Heat/Cold,40.00K
SOUTH DAKOTA,2010,December,Extreme Heat/Cold,40.00K
NORTH DAKOTA,2010,April,Extreme Heat/Cold,35.00K
KANSAS,2010,December,Extreme Heat/Cold,30.00K
KANSAS,2010,December,Extreme Heat/Cold,30.00K
ARIZONA,2010,November,Extreme Heat/Cold,30.00K
NORTH DAKOTA,2010,April,Extreme Heat/Cold,30.00K
TEXAS,2010,March,Extreme Heat/Cold,30.00K
INDIANA,2010,January,Extreme Heat/Cold,30.00K
TEXAS,2010,February,Extreme Heat/Cold,3.00K
WISCONSIN,2010,December,Extreme Heat/Cold,280.00K
TENNESSEE,2010,January,Extreme Heat/Cold,250.00K
SOUTH DAKOTA,2010,December,Extreme Heat/Cold,25.00K
SOUTH DAKOTA,2010,December,Extreme Heat/Cold,25.00K
SOUTH DAKOTA,2010,December,Extreme Heat/Cold,25.00K
WYOMING,2010,December,Extreme Heat/Cold,25.00K
SOUTH DAKOTA,2010,December,Extreme Heat/Cold,25.00K
SOUTH DAKOTA,2010,December,Extreme Heat/Cold,25.00K
SOUTH DAKOTA,2010,December,Extreme Heat/Cold,200.00K
VERMONT,2010,December,Extreme Heat/Cold,20.00K
INDIANA,2010,December,Extreme Heat/Cold,20.00K
KANSAS,2010,December,Extreme Heat/Cold,20.00K
KANSAS,2010,December,Extreme Heat/Cold,20.00K
KANSAS,2010,December,Extreme Heat/Cold,20.00K
WISCONSIN,2010,December,Extreme Heat/Cold,20.00K
WYOMING,2010,December,Extreme Heat/Cold,20.00K
SOUTH DAKOTA,2010,December,Extreme Heat/Cold,20.00K
SOUTH DAKOTA,2010,December,Extreme Heat/Cold,20.00K
SOUTH DAKOTA,2010,December,Extreme Heat/Cold,20.00K
MICHIGAN,2010,November,Extreme Heat/Cold,2.50K
WISCONSIN,2010,December,Extreme Heat/Cold,2.00K
TEXAS,2010,February,Extreme Heat/Cold,2.00K
TEXAS,2010,February,Extreme Heat/Cold,2.00K
TEXAS,2010,February,Extreme Heat/Cold,2.00K
MICHIGAN,2010,November,Extreme Heat/Cold,15.00K
VERMONT,2010,December,Extreme Heat/Cold,15.00K
ARKANSAS,2010,January,Extreme Heat/Cold,15.00K
KANSAS,2010,December,Extreme Heat/Cold,15.00K
KANSAS,2010,February,Extreme Heat/Cold,15.00K
TEXAS,2010,February,Extreme Heat/Cold,15.00K
KANSAS,2010,March,Extreme Heat/Cold,15.00K
KANSAS,2010,December,Extreme Heat/Cold,12.00K
TEXAS,2010,January,Extreme Heat/Cold,100.00K
NEBRASKA,2010,November,Extreme Heat/Cold,100.00K
TEXAS,2010,March,Extreme Heat/Cold,100.00K
TENNESSEE,2010,January,Extreme Heat/Cold,100.00K
TEXAS,2010,February,Extreme Heat/Cold,100.00K
CALIFORNIA,2010,April,Extreme Heat/Cold,100.00K
SOUTH CAROLINA,2010,January,Extreme Heat/Cold,10.00K
VERMONT,2010,December,Extreme Heat/Cold,10.00K
VERMONT,2010,December,Extreme Heat/Cold,10.00K
VERMONT,2010,December,Extreme Heat/Cold,10.00K
KENTUCKY,2010,February,Extreme Heat/Cold,10.00K
NEW YORK,2010,October,Extreme Heat/Cold,10.00K
IOWA,2010,November,Extreme Heat/Cold,10.00K
VERMONT,2010,December,Extreme Heat/Cold,10.00K
VERMONT,2010,December,Extreme Heat/Cold,10.00K
VERMONT,2010,December,Extreme Heat/Cold,10.00K
NEW YORK,2010,December,Extreme Heat/Cold,10.00K
VERMONT,2010,December,Extreme Heat/Cold,10.00K
VERMONT,2010,December,Extreme Heat/Cold,10.00K
NEW YORK,2010,December,Extreme Heat/Cold,10.00K
NEW YORK,2010,December,Extreme Heat/Cold,10.00K
VERMONT,2010,December,Extreme Heat/Cold,10.00K
VERMONT,2010,December,Extreme Heat/Cold,10.00K
VERMONT,2010,December,Extreme Heat/Cold,10.00K
NEW YORK,2010,December,Extreme Heat/Cold,10.00K
ARKANSAS,2010,January,Extreme Heat/Cold,10.00K
TEXAS,2010,January,Extreme Heat/Cold,10.00K
ARKANSAS,2010,January,Extreme Heat/Cold,10.00K
WISCONSIN,2010,December,Extreme Heat/Cold,10.00K
TEXAS,2010,February,Extreme Heat/Cold,10.00K
KENTUCKY,2010,February,Extreme Heat/Cold,10.00K
KANSAS,2010,March,Extreme Heat/Cold,10.00K
VERMONT,2010,April,Extreme Heat/Cold,10.00K
TENNESSEE,2010,January,Extreme Heat/Cold,10.00K
NEW YORK,2010,April,Extreme Heat/Cold,10.00K
NEW YORK,2010,April,Extreme Heat/Cold,10.00K
VERMONT,2010,December,Extreme Heat/Cold,10.00K
VERMONT,2010,December,Extreme Heat/Cold,10.00K
VERMONT,2010,December,Extreme Heat/Cold,10.00K
TEXAS,2010,February,Extreme Heat/Cold,1.00K
WISCONSIN,2010,December,Extreme Heat/Cold,0.30K
MINNESOTA,2011,February,Extreme Heat/Cold,8.00K
KANSAS,2011,January,Extreme Heat/Cold,8.00K
TEXAS,2011,December,Extreme Heat/Cold,750.00K
TEXAS,2011,December,Extreme Heat/Cold,75.00K
NEBRASKA,2011,December,Extreme Heat/Cold,75.00K
WISCONSIN,2011,January,Extreme Heat/Cold,6.60K
KENTUCKY,2011,January,Extreme Heat/Cold,6.00K
TEXAS,2011,February,Extreme Heat/Cold,6.00K
WISCONSIN,2011,January,Extreme Heat/Cold,6.00K
KANSAS,2011,January,Extreme Heat/Cold,55.00K
TEXAS,2011,December,Extreme Heat/Cold,500.00K
TEXAS,2011,February,Extreme Heat/Cold,50.00K
TEXAS,2011,February,Extreme Heat/Cold,50.00K
TEXAS,2011,February,Extreme Heat/Cold,50.00K
OREGON,2011,January,Extreme Heat/Cold,50.00K
NEW YORK,2011,November,Extreme Heat/Cold,5.00K
VERMONT,2011,January,Extreme Heat/Cold,5.00K
VERMONT,2011,November,Extreme Heat/Cold,5.00K
TEXAS,2011,December,Extreme Heat/Cold,5.00K
WISCONSIN,2011,December,Extreme Heat/Cold,5.00K
VERMONT,2011,November,Extreme Heat/Cold,5.00K
VERMONT,2011,November,Extreme Heat/Cold,5.00K
VERMONT,2011,November,Extreme Heat/Cold,5.00K
VERMONT,2011,November,Extreme Heat/Cold,5.00K
IOWA,2011,November,Extreme Heat/Cold,5.00K
VERMONT,2011,November,Extreme Heat/Cold,5.00K
